date,team,rank,points
2019-06-15,Ghana,47,1439.0
2019-06-15,DR Congo,49,1424.0
2019-06-15,Ivory Coast,62,1365.0
2019-06-15,South Africa,72,1335.0
2019-06-15,Uganda,80,1299.0
2019-06-15,Kenya,105,1207.0
2019-06-15,Zimbabwe,109,1192.0
2019-06-15,Tanzania,131,1105.0
2019-06-15,Indonesia,160,1005.0
2019-06-15,Vanuatu,163,996.0
2019-06-15,Cuba,175,961.0
2019-06-16,Uruguay,5,1645.0
2019-06-16,Senegal,22,1515.0
2019-06-16,Nigeria,31,1493.0
2019-06-16,Paraguay,36,1468.0
2019-06-16,Costa Rica,39,1453.0
2019-06-16,Morocco,47,1429.0
2019-06-16,Qatar,55,1396.0
2019-06-16,Egypt,58,1384.0
2019-06-16,Ecuador,60,1375.0
2019-06-16,Mali,62,1365.0
2019-06-16,Algeria,68,1346.0
2019-06-16,Guinea,71,1336.0
2019-06-16,Zambia,81,1298.0
2019-06-16,Haiti,101,1219.0
2019-06-16,Nicaragua,129,1118.0
2019-06-16,Bermuda,174,964.0
2019-06-17,Chile,17,1579.0
2019-06-17,Tunisia,25,1501.0
2019-06-17,Japan,28,1496.0
2019-06-17,Jamaica,48,1437.0
2019-06-17,Honduras,61,1368.0
2019-06-17,El Salvador,69,1342.0
2019-06-17,Curaçao,80,1313.0
2019-06-17,Burundi,134,1092.0
2019-06-18,Brazil,3,1712.0
2019-06-18,Peru,21,1516.0
2019-06-18,United States,30,1495.0
2019-06-18,Venezuela,33,1485.0
2019-06-18,Bolivia,62,1365.0
2019-06-18,Panama,75,1322.0
2019-06-18,Benin,88,1273.0
2019-06-18,Trinidad and Tobago,92,1260.0
2019-06-18,Mauritania,103,1210.0
2019-06-18,Guyana,166,988.0
2019-06-19,Colombia,10,1622.0
2019-06-19,Argentina,11,1582.0
2019-06-19,Mexico,11,1621.0
2019-06-19,Paraguay,36,1468.0
2019-06-19,Qatar,55,1396.0
2019-06-19,Ivory Coast,62,1365.0
2019-06-19,Canada,78,1314.0
2019-06-19,Zambia,81,1298.0
2019-06-20,Uruguay,5,1645.0
2019-06-20,Japan,28,1496.0
2019-06-20,Costa Rica,39,1453.0
2019-06-20,Haiti,101,1219.0
2019-06-20,Nicaragua,129,1118.0
2019-06-20,Bermuda,174,964.0
2019-06-21,Chile,17,1579.0
2019-06-21,Jamaica,48,1437.0
2019-06-21,Egypt,58,1384.0
2019-06-21,Ecuador,60,1375.0
2019-06-21,Honduras,61,1368.0
2019-06-21,El Salvador,69,1342.0
2019-06-21,Curaçao,80,1313.0
2019-06-21,Zimbabwe,109,1192.0
2019-06-22,Brazil,3,1712.0
2019-06-22,Peru,21,1516.0
2019-06-22,United States,30,1495.0
2019-06-22,Nigeria,31,1493.0
2019-06-22,Venezuela,33,1485.0
2019-06-22,DR Congo,49,1424.0
2019-06-22,Bolivia,62,1365.0
2019-06-22,Guinea,71,1336.0
2019-06-22,Panama,75,1322.0
2019-06-22,Uganda,80,1299.0
2019-06-22,Trinidad and Tobago,92,1260.0
2019-06-22,Madagascar,108,1198.0
2019-06-22,Burundi,134,1092.0
2019-06-22,Guyana,166,988.0
2019-06-23,Colombia,10,1622.0
2019-06-23,Argentina,11,1582.0
2019-06-23,Senegal,22,1515.0
2019-06-23,Paraguay,36,1468.0
2019-06-23,Morocco,47,1429.0
2019-06-23,Qatar,55,1396.0
2019-06-23,Algeria,68,1346.0
2019-06-23,Canada,78,1314.0
2019-06-23,Kenya,105,1207.0
2019-06-23,Namibia,113,1182.0
2019-06-23,Tanzania,131,1105.0
2019-06-23,Cuba,175,961.0
2019-06-24,Uruguay,5,1645.0
2019-06-24,Chile,17,1579.0
2019-06-24,Tunisia,25,1501.0
2019-06-24,Japan,28,1496.0
2019-06-24,Costa Rica,39,1453.0
2019-06-24,Ecuador,60,1375.0
2019-06-24,Ivory Coast,62,1365.0
2019-06-24,Mali,62,1365.0
2019-06-24,South Africa,72,1335.0
2019-06-24,Haiti,101,1219.0
2019-06-24,Mauritania,103,1210.0
2019-06-24,Angola,123,1142.0
2019-06-24,Nicaragua,129,1118.0
2019-06-24,Bermuda,174,964.0
2019-06-25,Ghana,47,1439.0
2019-06-25,Jamaica,48,1437.0
2019-06-25,Cameroon,51,1404.0
2019-06-25,Honduras,61,1368.0
2019-06-25,El Salvador,69,1342.0
2019-06-25,Curaçao,80,1313.0
2019-06-25,Benin,88,1273.0
2019-06-25,Guinea-Bissau,118,1158.0
2019-06-26,United States,30,1495.0
2019-06-26,Nigeria,31,1493.0
2019-06-26,DR Congo,49,1424.0
2019-06-26,Egypt,58,1384.0
2019-06-26,Guinea,71,1336.0
2019-06-26,Panama,75,1322.0
2019-06-26,Uganda,80,1299.0
2019-06-26,Trinidad and Tobago,92,1260.0
2019-06-26,Zimbabwe,109,1192.0
2019-06-26,Guyana,166,988.0
2019-06-27,Brazil,3,1712.0
2019-06-27,Senegal,22,1515.0
2019-06-27,Paraguay,36,1468.0
2019-06-27,Algeria,68,1346.0
2019-06-27,Kenya,105,1207.0
2019-06-27,Madagascar,108,1198.0
2019-06-27,Tanzania,131,1105.0
2019-06-27,Burundi,134,1092.0
2019-06-28,Colombia,10,1622.0
2019-06-28,Argentina,11,1582.0
2019-06-28,Chile,17,1579.0
2019-06-28,Tunisia,25,1501.0
2019-06-28,Venezuela,33,1485.0
2019-06-28,Morocco,47,1429.0
2019-06-28,Ivory Coast,62,1365.0
2019-06-28,Mali,62,1365.0
2019-06-28,South Africa,72,1335.0
2019-06-28,Namibia,113,1182.0
2019-06-29,Uruguay,5,1645.0
2019-06-29,Mexico,11,1621.0
2019-06-29,Peru,21,1516.0
2019-06-29,Costa Rica,39,1453.0
2019-06-29,Ghana,47,1439.0
2019-06-29,Cameroon,51,1404.0
2019-06-29,Canada,78,1314.0
2019-06-29,Benin,88,1273.0
2019-06-29,Haiti,101,1219.0
2019-06-29,Mauritania,103,1210.0
2019-06-29,Guinea-Bissau,118,1158.0
2019-06-29,Angola,123,1142.0
2019-06-30,United States,30,1495.0
2019-06-30,Nigeria,31,1493.0
2019-06-30,Jamaica,48,1437.0
2019-06-30,DR Congo,49,1424.0
2019-06-30,Egypt,58,1384.0
2019-06-30,Guinea,71,1336.0
2019-06-30,Panama,75,1322.0
2019-06-30,Curaçao,80,1313.0
2019-06-30,Uganda,80,1299.0
2019-06-30,Madagascar,108,1198.0
2019-06-30,Zimbabwe,109,1192.0
2019-06-30,Burundi,134,1092.0
2019-07-01,Senegal,22,1515.0
2019-07-01,Morocco,47,1429.0
2019-07-01,Ivory Coast,62,1365.0
2019-07-01,Algeria,68,1346.0
2019-07-01,South Africa,72,1335.0
2019-07-01,Kenya,105,1207.0
2019-07-01,Namibia,113,1182.0
2019-07-01,Tanzania,131,1105.0
2019-07-02,Brazil,3,1712.0
2019-07-02,Argentina,11,1582.0
2019-07-02,Mexico,11,1621.0
2019-07-02,Tunisia,25,1501.0
2019-07-02,Ghana,47,1439.0
2019-07-02,Cameroon,51,1404.0
2019-07-02,Mali,62,1365.0
2019-07-02,Benin,88,1273.0
2019-07-02,Haiti,101,1219.0
2019-07-02,Mauritania,103,1210.0
2019-07-02,Guinea-Bissau,118,1158.0
2019-07-02,Angola,123,1142.0
2019-07-03,Chile,17,1579.0
2019-07-03,Peru,21,1516.0
2019-07-03,United States,30,1495.0
2019-07-03,Jamaica,48,1437.0
2019-07-05,Senegal,22,1515.0
2019-07-05,Morocco,47,1429.0
2019-07-05,Uganda,80,1299.0
2019-07-05,Benin,88,1273.0
2019-07-06,Argentina,11,1582.0
2019-07-06,Chile,17,1579.0
2019-07-06,Nigeria,31,1493.0
2019-07-06,Cameroon,51,1404.0
2019-07-06,Egypt,58,1384.0
2019-07-06,South Africa,72,1335.0
2019-07-07,Brazil,3,1712.0
2019-07-07,Mexico,11,1621.0
2019-07-07,Peru,21,1516.0
2019-07-07,United States,30,1495.0
2019-07-07,DR Congo,49,1424.0
2019-07-07,Algeria,68,1346.0
2019-07-07,Guinea,71,1336.0
2019-07-07,India,101,1219.0
2019-07-07,Madagascar,108,1198.0
2019-07-07,Tajikistan,120,1151.0
2019-07-08,Tunisia,25,1501.0
2019-07-08,Ghana,47,1439.0
2019-07-08,Ivory Coast,62,1365.0
2019-07-08,Mali,62,1365.0
2019-07-08,Syria,85,1278.0
2019-07-08,Korea DPR,122,1148.0
2019-07-08,New Caledonia,156,1035.0
2019-07-08,Tahiti,158,1015.0
2019-07-08,Fiji,167,992.0
2019-07-08,Papua New Guinea,171,984.0
2019-07-08,American Samoa,192,900.0
2019-07-08,Samoa,194,894.0
2019-07-10,Senegal,22,1515.0
2019-07-10,Nigeria,31,1493.0
2019-07-10,South Africa,72,1335.0
2019-07-10,Syria,85,1278.0
2019-07-10,Benin,88,1273.0
2019-07-10,Tajikistan,120,1151.0
2019-07-10,Solomon Islands,140,1077.0
2019-07-10,New Caledonia,156,1035.0
2019-07-10,Vanuatu,163,996.0
2019-07-10,Fiji,167,992.0
2019-07-10,Papua New Guinea,171,984.0
2019-07-10,American Samoa,192,900.0
2019-07-11,Tunisia,25,1501.0
2019-07-11,Ivory Coast,62,1365.0
2019-07-11,Algeria,68,1346.0
2019-07-11,Madagascar,108,1198.0
2019-07-12,Solomon Islands,140,1077.0
2019-07-12,New Caledonia,156,1035.0
2019-07-12,Tahiti,158,1015.0
2019-07-12,Fiji,167,992.0
2019-07-12,Samoa,194,894.0
2019-07-12,Tonga,202,868.0
2019-07-13,India,101,1219.0
2019-07-13,Korea DPR,122,1148.0
2019-07-14,Senegal,22,1515.0
2019-07-14,Tunisia,25,1501.0
2019-07-14,Nigeria,31,1493.0
2019-07-14,Algeria,68,1346.0
2019-07-15,Tajikistan,120,1151.0
2019-07-15,Korea DPR,122,1148.0
2019-07-15,Solomon Islands,140,1077.0
2019-07-15,New Caledonia,156,1035.0
2019-07-15,Tahiti,158,1015.0
2019-07-15,Vanuatu,163,996.0
2019-07-15,American Samoa,192,900.0
2019-07-15,Tonga,202,868.0
2019-07-16,Syria,85,1278.0
2019-07-16,India,101,1219.0
2019-07-17,Tunisia,25,1501.0
2019-07-17,Nigeria,31,1493.0
2019-07-18,Solomon Islands,140,1077.0
2019-07-18,Mauritius,157,1020.0
2019-07-18,Tahiti,158,1015.0
2019-07-18,Vanuatu,163,996.0
2019-07-18,Fiji,167,992.0
2019-07-18,Papua New Guinea,171,984.0
2019-07-18,American Samoa,192,900.0
2019-07-18,Samoa,194,894.0
2019-07-18,Seychelles,194,902.0
2019-07-18,Tonga,202,868.0
2019-07-19,Senegal,22,1515.0
2019-07-19,Algeria,68,1346.0
2019-07-19,Tajikistan,120,1151.0
2019-07-19,Korea DPR,122,1148.0
2019-07-20,Madagascar,108,1198.0
2019-07-20,Comoros,148,1068.0
2019-07-20,Maldives,151,1046.0
2019-07-20,Fiji,167,992.0
2019-07-20,Papua New Guinea,171,984.0
2019-07-20,Seychelles,194,902.0
2019-07-21,Equatorial Guinea,141,1074.0
2019-07-21,Liberia,152,1047.0
2019-07-22,Madagascar,108,1198.0
2019-07-22,Mauritius,157,1020.0
2019-07-30,Iraq,77,1315.0
2019-07-30,Lebanon,86,1277.0
2019-07-30,Palestine,100,1224.0
2019-07-30,Yemen,144,1073.0
2019-08-02,Iraq,77,1315.0
2019-08-02,Syria,85,1278.0
2019-08-02,Lebanon,86,1277.0
2019-08-02,Palestine,100,1224.0
2019-08-04,Saudi Arabia,69,1342.0
2019-08-04,Jordan,98,1229.0
2019-08-04,Bahrain,110,1188.0
2019-08-04,Kuwait,147,1060.0
2019-08-05,Syria,85,1278.0
2019-08-05,Lebanon,86,1277.0
2019-08-05,Palestine,100,1224.0
2019-08-05,Yemen,144,1073.0
2019-08-07,Saudi Arabia,69,1342.0
2019-08-07,Jordan,98,1229.0
2019-08-07,Bahrain,110,1188.0
2019-08-07,Kuwait,147,1060.0
2019-08-08,Iraq,77,1315.0
2019-08-08,Syria,85,1278.0
2019-08-08,Lebanon,86,1277.0
2019-08-08,Yemen,144,1073.0
2019-08-10,Saudi Arabia,69,1342.0
2019-08-10,Jordan,98,1229.0
2019-08-10,Bahrain,110,1188.0
2019-08-10,Kuwait,147,1060.0
2019-08-11,Iraq,77,1315.0
2019-08-11,Syria,85,1278.0
2019-08-11,Trinidad and Tobago,92,1260.0
2019-08-11,Palestine,100,1224.0
2019-08-11,Yemen,144,1073.0
2019-08-11,St Vincent and the Grenadines,167,986.0
2019-08-14,Iraq,77,1315.0
2019-08-14,Bahrain,110,1188.0
2019-08-14,Guatemala,145,1072.0
2019-08-14,Dominican Republic,158,1019.0
2019-08-27,Antigua and Barbuda,124,1136.0
2019-08-27,St Kitts and Nevis,133,1096.0
2019-08-28,Chinese Taipei,125,1132.0
2019-08-28,Belize,166,994.0
2019-08-28,St Vincent and the Grenadines,167,986.0
2019-08-28,Guam,190,908.0
2019-08-29,United Arab Emirates,67,1360.0
2019-08-29,Dominican Republic,158,1019.0
2019-08-30,China PR,73,1333.0
2019-08-30,Jordan,98,1229.0
2019-08-30,Myanmar,138,1084.0
2019-08-30,Malaysia,159,1009.0
2019-08-30,Belize,166,994.0
2019-08-30,St Vincent and the Grenadines,167,986.0
2019-08-31,United Arab Emirates,67,1360.0
2019-08-31,Sri Lanka,201,872.0
2019-09-04,Burkina Faso,59,1381.0
2019-09-04,Libya,105,1207.0
2019-09-04,Sierra Leone,115,1172.0
2019-09-04,Mozambique,117,1163.0
2019-09-04,Guinea-Bissau,118,1158.0
2019-09-04,Tanzania,131,1105.0
2019-09-04,Burundi,134,1092.0
2019-09-04,Equatorial Guinea,141,1074.0
2019-09-04,Eswatini,141,1074.0
2019-09-04,Lesotho,145,1072.0
2019-09-04,Ethiopia,150,1049.0
2019-09-04,Liberia,152,1047.0
2019-09-04,Mauritius,157,1020.0
2019-09-04,South Sudan,168,989.0
2019-09-04,Djibouti,184,919.0
2019-09-04,São Tomé and Príncipe,185,920.0
2019-09-05,Spain,7,1617.0
2019-09-05,Denmark,10,1589.0
2019-09-05,Argentina,11,1582.0
2019-09-05,Switzerland,12,1608.0
2019-09-05,Italy,13,1607.0
2019-09-05,Chile,17,1579.0
2019-09-05,Sweden,17,1558.0
2019-09-05,Peru,21,1516.0
2019-09-05,Romania,27,1497.0
2019-09-05,Japan,28,1496.0
2019-09-05,Northern Ireland,28,1496.0
2019-09-05,Republic of Ireland,34,1486.0
2019-09-05,Paraguay,36,1468.0
2019-09-05,South Korea,37,1467.0
2019-09-05,Hungary,42,1442.0
2019-09-05,Norway,47,1429.0
2019-09-05,Bosnia and Herzegovina,49,1430.0
2019-09-05,Greece,52,1403.0
2019-09-05,Montenegro,53,1401.0
2019-09-05,Qatar,55,1396.0
2019-09-05,Finland,56,1394.0
2019-09-05,Ecuador,60,1375.0
2019-09-05,Honduras,61,1368.0
2019-09-05,Mali,62,1365.0
2019-09-05,Saudi Arabia,69,1342.0
2019-09-05,North Macedonia,73,1333.0
2019-09-05,Panama,75,1322.0
2019-09-05,Iraq,77,1315.0
2019-09-05,Israel,82,1286.0
2019-09-05,Uzbekistan,82,1286.0
2019-09-05,Syria,85,1278.0
2019-09-05,Lebanon,86,1277.0
2019-09-05,Oman,86,1277.0
2019-09-05,Luxembourg,90,1265.0
2019-09-05,Georgia,94,1255.0
2019-09-05,Kyrgyz Republic,95,1252.0
2019-09-05,Vietnam,96,1232.0
2019-09-05,Armenia,97,1230.0
2019-09-05,Jordan,98,1229.0
2019-09-05,Palestine,100,1224.0
2019-09-05,India,101,1219.0
2019-09-05,Faroe Islands,107,1200.0
2019-09-05,Zimbabwe,109,1192.0
2019-09-05,Bahrain,110,1188.0
2019-09-05,Thailand,116,1165.0
2019-09-05,Tajikistan,120,1151.0
2019-09-05,Korea DPR,122,1148.0
2019-09-05,Chinese Taipei,125,1132.0
2019-09-05,Philippines,126,1131.0
2019-09-05,Sudan,130,1106.0
2019-09-05,St Kitts and Nevis,133,1096.0
2019-09-05,Turkmenistan,135,1091.0
2019-09-05,Rwanda,136,1088.0
2019-09-05,Myanmar,138,1084.0
2019-09-05,"Hong Kong, China",141,1074.0
2019-09-05,Suriname,141,1073.0
2019-09-05,Yemen,144,1073.0
2019-09-05,Kuwait,147,1060.0
2019-09-05,Afghanistan,149,1058.0
2019-09-05,Maldives,151,1046.0
2019-09-05,Singapore,157,1020.0
2019-09-05,Malaysia,159,1009.0
2019-09-05,Indonesia,160,1005.0
2019-09-05,Nepal,165,995.0
2019-09-05,Cambodia,169,988.0
2019-09-05,Grenada,173,973.0
2019-09-05,Bermuda,174,964.0
2019-09-05,Chad,176,956.0
2019-09-05,Puerto Rico,178,941.0
2019-09-05,Liechtenstein,180,926.0
2019-09-05,Dominica,184,919.0
2019-09-05,Malta,184,919.0
2019-09-05,Mongolia,187,914.0
2019-09-05,Guam,190,908.0
2019-09-05,Seychelles,194,902.0
2019-09-05,Gibraltar,196,879.0
2019-09-05,Somalia,196,879.0
2019-09-05,Sri Lanka,201,872.0
2019-09-06,Belgium,1,1765.0
2019-09-06,Brazil,3,1712.0
2019-09-06,Uruguay,5,1645.0
2019-09-06,Croatia,6,1625.0
2019-09-06,Colombia,10,1622.0
2019-09-06,Germany,11,1582.0
2019-09-06,Mexico,11,1621.0
2019-09-06,Netherlands,14,1569.0
2019-09-06,Poland,19,1550.0
2019-09-06,Wales,23,1514.0
2019-09-06,Tunisia,25,1501.0
2019-09-06,Austria,26,1498.0
2019-09-06,United States,30,1495.0
2019-09-06,Slovakia,32,1490.0
2019-09-06,Costa Rica,39,1453.0
2019-09-06,Russia,43,1436.0
2019-09-06,Scotland,45,1433.0
2019-09-06,Morocco,47,1429.0
2019-09-06,Jamaica,48,1437.0
2019-09-06,Burkina Faso,59,1381.0
2019-09-06,Ivory Coast,62,1365.0
2019-09-06,Slovenia,65,1363.0
2019-09-06,Belarus,82,1286.0
2019-09-06,Benin,88,1273.0
2019-09-06,Cyprus,93,1258.0
2019-09-06,Estonia,99,1228.0
2019-09-06,Mauritania,103,1210.0
2019-09-06,Azerbaijan,110,1188.0
2019-09-06,Kazakhstan,114,1174.0
2019-09-06,Angola,123,1142.0
2019-09-06,Antigua and Barbuda,124,1136.0
2019-09-06,Togo,128,1127.0
2019-09-06,Nicaragua,129,1118.0
2019-09-06,Latvia,137,1086.0
2019-09-06,Comoros,148,1068.0
2019-09-06,The Gambia,159,1015.0
2019-09-06,Guyana,166,988.0
2019-09-06,St Vincent and the Grenadines,167,986.0
2019-09-06,Aruba,189,909.0
2019-09-06,San Marino,211,839.0
2019-09-07,France,2,1733.0
2019-09-07,England,4,1661.0
2019-09-07,Portugal,5,1631.0
2019-09-07,Ukraine,24,1513.0
2019-09-07,Serbia,34,1477.0
2019-09-07,Iceland,35,1473.0
2019-09-07,Turkey,37,1467.0
2019-09-07,Czech Republic,41,1448.0
2019-09-07,Bulgaria,57,1388.0
2019-09-07,Albania,66,1362.0
2019-09-07,El Salvador,69,1342.0
2019-09-07,Canada,78,1314.0
2019-09-07,Curaçao,80,1313.0
2019-09-07,Haiti,101,1219.0
2019-09-07,Niger,104,1209.0
2019-09-07,Libya,105,1207.0
2019-09-07,Kosovo,121,1149.0
2019-09-07,Malawi,126,1131.0
2019-09-07,Lithuania,132,1101.0
2019-09-07,Andorra,139,1082.0
2019-09-07,Botswana,147,1069.0
2019-09-07,Dominican Republic,158,1019.0
2019-09-07,Moldova,170,985.0
2019-09-07,St Lucia,172,975.0
2019-09-07,Cuba,175,961.0
2019-09-07,Montserrat,183,921.0
2019-09-08,Spain,7,1617.0
2019-09-08,Denmark,10,1589.0
2019-09-08,Switzerland,12,1608.0
2019-09-08,Italy,13,1607.0
2019-09-08,Sweden,17,1558.0
2019-09-08,Romania,27,1497.0
2019-09-08,Norway,47,1429.0
2019-09-08,Bosnia and Herzegovina,49,1430.0
2019-09-08,Greece,52,1403.0
2019-09-08,Finland,56,1394.0
2019-09-08,Panama,75,1322.0
2019-09-08,Uganda,80,1299.0
2019-09-08,Georgia,94,1255.0
2019-09-08,Armenia,97,1230.0
2019-09-08,Kenya,105,1207.0
2019-09-08,Faroe Islands,107,1200.0
2019-09-08,Sierra Leone,115,1172.0
2019-09-08,Nicaragua,129,1118.0
2019-09-08,Tanzania,131,1105.0
2019-09-08,Burundi,134,1092.0
2019-09-08,Equatorial Guinea,141,1074.0
2019-09-08,Suriname,141,1073.0
2019-09-08,Lesotho,145,1072.0
2019-09-08,Ethiopia,150,1049.0
2019-09-08,Liberia,152,1047.0
2019-09-08,Belize,166,994.0
2019-09-08,St Vincent and the Grenadines,167,986.0
2019-09-08,South Sudan,168,989.0
2019-09-08,Grenada,173,973.0
2019-09-08,Bermuda,174,964.0
2019-09-08,Liechtenstein,180,926.0
2019-09-08,Dominica,184,919.0
2019-09-08,Malta,184,919.0
2019-09-08,Gibraltar,196,879.0
2019-09-09,Belgium,1,1765.0
2019-09-09,Croatia,6,1625.0
2019-09-09,Germany,11,1582.0
2019-09-09,Netherlands,14,1569.0
2019-09-09,Poland,19,1550.0
2019-09-09,Wales,23,1514.0
2019-09-09,Austria,26,1498.0
2019-09-09,Northern Ireland,28,1496.0
2019-09-09,Slovakia,32,1490.0
2019-09-09,Hungary,42,1442.0
2019-09-09,Russia,43,1436.0
2019-09-09,Scotland,45,1433.0
2019-09-09,Jamaica,48,1437.0
2019-09-09,Slovenia,65,1363.0
2019-09-09,Algeria,68,1346.0
2019-09-09,North Macedonia,73,1333.0
2019-09-09,Iraq,77,1315.0
2019-09-09,Belarus,82,1286.0
2019-09-09,Israel,82,1286.0
2019-09-09,Uzbekistan,82,1286.0
2019-09-09,Benin,88,1273.0
2019-09-09,Cyprus,93,1258.0
2019-09-09,Estonia,99,1228.0
2019-09-09,Azerbaijan,110,1188.0
2019-09-09,Kazakhstan,114,1174.0
2019-09-09,Antigua and Barbuda,124,1136.0
2019-09-09,Latvia,137,1086.0
2019-09-09,Guyana,166,988.0
2019-09-09,Aruba,189,909.0
2019-09-09,San Marino,211,839.0
2019-09-10,France,2,1733.0
2019-09-10,Brazil,3,1712.0
2019-09-10,England,4,1661.0
2019-09-10,Portugal,5,1631.0
2019-09-10,Uruguay,5,1645.0
2019-09-10,Colombia,10,1622.0
2019-09-10,Argentina,11,1582.0
2019-09-10,Mexico,11,1621.0
2019-09-10,Chile,17,1579.0
2019-09-10,Iran,20,1518.0
2019-09-10,Peru,21,1516.0
2019-09-10,Ukraine,24,1513.0
2019-09-10,Tunisia,25,1501.0
2019-09-10,Japan,28,1496.0
2019-09-10,United States,30,1495.0
2019-09-10,Nigeria,31,1493.0
2019-09-10,Venezuela,33,1485.0
2019-09-10,Republic of Ireland,34,1486.0
2019-09-10,Serbia,34,1477.0
2019-09-10,Iceland,35,1473.0
2019-09-10,Paraguay,36,1468.0
2019-09-10,South Korea,37,1467.0
2019-09-10,Turkey,37,1467.0
2019-09-10,Czech Republic,41,1448.0
2019-09-10,Australia,43,1436.0
2019-09-10,Morocco,47,1429.0
2019-09-10,Montenegro,53,1401.0
2019-09-10,Qatar,55,1396.0
2019-09-10,Bulgaria,57,1388.0
2019-09-10,Ecuador,60,1375.0
2019-09-10,Honduras,61,1368.0
2019-09-10,Bolivia,62,1365.0
2019-09-10,Ivory Coast,62,1365.0
2019-09-10,Albania,66,1362.0
2019-09-10,United Arab Emirates,67,1360.0
2019-09-10,El Salvador,69,1342.0
2019-09-10,Saudi Arabia,69,1342.0
2019-09-10,China PR,73,1333.0
2019-09-10,Canada,78,1314.0
2019-09-10,Curaçao,80,1313.0
2019-09-10,Lebanon,86,1277.0
2019-09-10,Oman,86,1277.0
2019-09-10,Luxembourg,90,1265.0
2019-09-10,Jordan,98,1229.0
2019-09-10,Palestine,100,1224.0
2019-09-10,Haiti,101,1219.0
2019-09-10,India,101,1219.0
2019-09-10,Niger,104,1209.0
2019-09-10,Zimbabwe,109,1192.0
2019-09-10,Bahrain,110,1188.0
2019-09-10,Thailand,116,1165.0
2019-09-10,Mozambique,117,1163.0
2019-09-10,Guinea-Bissau,118,1158.0
2019-09-10,Tajikistan,120,1151.0
2019-09-10,Kosovo,121,1149.0
2019-09-10,Korea DPR,122,1148.0
2019-09-10,Angola,123,1142.0
2019-09-10,Chinese Taipei,125,1132.0
2019-09-10,Malawi,126,1131.0
2019-09-10,Philippines,126,1131.0
2019-09-10,Togo,128,1127.0
2019-09-10,Sudan,130,1106.0
2019-09-10,Lithuania,132,1101.0
2019-09-10,Turkmenistan,135,1091.0
2019-09-10,Rwanda,136,1088.0
2019-09-10,Myanmar,138,1084.0
2019-09-10,Andorra,139,1082.0
2019-09-10,Eswatini,141,1074.0
2019-09-10,"Hong Kong, China",141,1074.0
2019-09-10,Yemen,144,1073.0
2019-09-10,Guatemala,145,1072.0
2019-09-10,Botswana,147,1069.0
2019-09-10,Kuwait,147,1060.0
2019-09-10,Comoros,148,1068.0
2019-09-10,Afghanistan,149,1058.0
2019-09-10,Maldives,151,1046.0
2019-09-10,Mauritius,157,1020.0
2019-09-10,Singapore,157,1020.0
2019-09-10,Dominican Republic,158,1019.0
2019-09-10,Malaysia,159,1009.0
2019-09-10,The Gambia,159,1015.0
2019-09-10,Indonesia,160,1005.0
2019-09-10,Nepal,165,995.0
2019-09-10,Cambodia,169,988.0
2019-09-10,Moldova,170,985.0
2019-09-10,St Lucia,172,975.0
2019-09-10,Cuba,175,961.0
2019-09-10,Chad,176,956.0
2019-09-10,Puerto Rico,178,941.0
2019-09-10,Montserrat,183,921.0
2019-09-10,Djibouti,184,919.0
2019-09-10,São Tomé and Príncipe,185,920.0
2019-09-10,Bangladesh,187,915.0
2019-09-10,Mongolia,187,914.0
2019-09-10,Guam,190,908.0
2019-09-10,Seychelles,194,902.0
2019-09-10,Somalia,196,879.0
2019-09-10,Sri Lanka,201,872.0
2019-09-18,DR Congo,49,1424.0
2019-09-18,Rwanda,136,1088.0
2019-09-29,Bangladesh,187,915.0
2019-09-29,Bhutan,189,911.0
2019-09-30,Botswana,147,1069.0
2019-09-30,Liberia,152,1047.0
2019-10-02,Mexico,11,1621.0
2019-10-02,Trinidad and Tobago,92,1260.0
2019-10-03,Bangladesh,187,915.0
2019-10-03,Bhutan,189,911.0
2019-10-05,Jordan,98,1229.0
2019-10-05,Singapore,157,1020.0
2019-10-05,Malaysia,159,1009.0
2019-10-05,Sri Lanka,201,872.0
2019-10-09,Argentina,11,1582.0
2019-10-09,Germany,11,1582.0
2019-10-09,Azerbaijan,110,1188.0
2019-10-09,Bahrain,110,1188.0
2019-10-09,Liberia,152,1047.0
2019-10-09,Mauritius,157,1020.0
2019-10-09,The Gambia,159,1015.0
2019-10-09,South Sudan,168,989.0
2019-10-09,Chad,176,956.0
2019-10-09,Djibouti,184,919.0
2019-10-09,São Tomé and Príncipe,185,920.0
2019-10-09,Seychelles,194,902.0
2019-10-10,Belgium,1,1765.0
2019-10-10,Brazil,3,1712.0
2019-10-10,Croatia,6,1625.0
2019-10-10,Netherlands,14,1569.0
2019-10-10,Poland,19,1550.0
2019-10-10,Iran,20,1518.0
2019-10-10,Senegal,22,1515.0
2019-10-10,Wales,23,1514.0
2019-10-10,Austria,26,1498.0
2019-10-10,Japan,28,1496.0
2019-10-10,Northern Ireland,28,1496.0
2019-10-10,Slovakia,32,1490.0
2019-10-10,Venezuela,33,1485.0
2019-10-10,Serbia,34,1477.0
2019-10-10,Paraguay,36,1468.0
2019-10-10,South Korea,37,1467.0
2019-10-10,Costa Rica,39,1453.0
2019-10-10,Hungary,42,1442.0
2019-10-10,Australia,43,1436.0
2019-10-10,Russia,43,1436.0
2019-10-10,Scotland,45,1433.0
2019-10-10,DR Congo,49,1424.0
2019-10-10,Qatar,55,1396.0
2019-10-10,Burkina Faso,59,1381.0
